place_id,location_name,address,latitude,longitude,original_place_bbox,building_id,building_bbox,final_bbox,bbox_method,building_area_m2
46994054-0012-4a6b-9f96-af3c710ee7fb,Chameleons Galore,2367 Demamiel Dr,48.3919529058529,-123.71250645318126,"[-123.71250915527344, 48.39195251464844, -123.71249389648438, 48.39196014404297]",411b2f20-1354-4375-a61e-7dce40b5d891,"[-123.7126693725586, 48.391807556152344, -123.71244812011719, 48.391990661621094]","[-123.7126693725586, 48.391807556152344, -123.71244812011719, 48.391990661621094]",building,
ba891348-caea-4a81-906a-68382550b6bf,Blissful Baskets by Christina,2355 Demamiel Dr,48.39195564,-123.71325145,"[-123.71326446533203, 48.39194869995117, -123.71324920654297, 48.3919563293457]",,,"[-123.71326446533203, 48.39194869995117, -123.71324920654297, 48.3919563293457]",original_place,
ff010d41-38ab-4a56-b258-7fbe5dcf8a50,R and C Groundskeeping,2365 De Mamiel Dr,48.39231936,-123.71389342,"[-123.71390533447266, 48.39231872558594, -123.7138900756836, 48.39232635498047]",,,"[-123.71390533447266, 48.39231872558594, -123.7138900756836, 48.39232635498047]",original_place,
ee67980d-0dc8-44f4-96bc-1b4ac986a148,Sunriver Estates,,48.394745531375,-123.71411301656,"[-123.71412658691406, 48.394744873046875, -123.714111328125, 48.394752502441406]",,,"[-123.71412658691406, 48.394744873046875, -123.714111328125, 48.394752502441406]",original_place,
7635cfd1-71c7-4514-ba4c-a7c62818528b,Sun River Estates Ltd,2350 Sunriver Way,48.39356,-123.71241,"[-123.7124252319336, 48.393558502197266, -123.71240997314453, 48.3935661315918]",,,"[-123.7124252319336, 48.393558502197266, -123.71240997314453, 48.3935661315918]",original_place,
4a93bdae-96ac-4672-a1d7-b1cd348ad982,SunRiver Dental and Implant Centre,2350 Sunriver Way,48.39324713,-123.71253343,"[-123.7125473022461, 48.393245697021484, -123.71253204345703, 48.393253326416016]",,,"[-123.7125473022461, 48.393245697021484, -123.71253204345703, 48.393253326416016]",original_place,
c0d2ffa3-62bf-4084-b4e4-fa5ce8b5e993,"Choo Choo, Let's Go! Child Care Centre / Centre de Garde - Child Care Center",2340 Sunriver Way,48.3931592,-123.7126041,"[-123.71261596679688, 48.393157958984375, -123.71260070800781, 48.393165588378906]",,,"[-123.71261596679688, 48.393157958984375, -123.71260070800781, 48.393165588378906]",original_place,
8770d20e-e2e6-49f9-b939-c264b497a623,Legendary Investments,2350 Sunriver Way,48.3931244,-123.71185836,"[-123.71186065673828, 48.393123626708984, -123.71184539794922, 48.393131256103516]",,,"[-123.71186065673828, 48.393123626708984, -123.71184539794922, 48.393131256103516]",original_place,
37438723-88fc-4d8f-9a32-98f46a146f87,Sugar Sandwich Design Studio,2320 Rivers Edge Pl,48.39142543848445,-123.71085957705152,"[-123.71086120605469, 48.39141845703125, -123.71084594726562, 48.39142608642578]",4d44a90b-7caa-4c44-a444-e10d6b08b9ef,"[-123.71098327636719, 48.39130401611328, -123.71072387695312, 48.39148712158203]","[-123.71098327636719, 48.39130401611328, -123.71072387695312, 48.39148712158203]",building,
6055b151-7d7f-4fb0-a221-13ea25b0a02c,Tri City Automotive,6210 Marilyn Rd,48.39484089,-123.70140767,"[-123.70140838623047, 48.394840240478516, -123.7013931274414, 48.39484786987305]",,,"[-123.70140838623047, 48.394840240478516, -123.7013931274414, 48.39484786987305]",original_place,
f9d6f678-7a67-4132-a555-c485098a8991,Pacific Mobile Depots,6215 Marilyn Rd,48.394471,-123.701859,"[-123.70187377929688, 48.39447021484375, -123.70185852050781, 48.39447784423828]",d7bc136c-4b5d-46dc-975f-da01f02b92f3,"[-123.70203399658203, 48.3942985534668, -123.70172882080078, 48.39454650878906]","[-123.70203399658203, 48.3942985534668, -123.70172882080078, 48.39454650878906]",building,
660267f2-2f61-478a-a85b-ebf6a1c48f06,HHS Drilling and Blasting,6205 Marilyn Rd,48.39453733,-123.70073538,"[-123.70073699951172, 48.39453125, -123.70072174072266, 48.39453887939453]",,,"[-123.70073699951172, 48.39453125, -123.70072174072266, 48.39453887939453]",original_place,
0cdaf282-2cdb-4b86-aeff-2ab4e0870dcd,Menard Plumbing and Heating,2371 Sooke River Road,48.3950227396403,-123.69982924570226,"[-123.69984436035156, 48.395015716552734, -123.6998291015625, 48.395023345947266]",4c7097de-b130-4da5-8f84-d18d8055f7cb,"[-123.69987487792969, 48.394954681396484, -123.69962310791016, 48.395118713378906]","[-123.69987487792969, 48.394954681396484, -123.69962310791016, 48.395118713378906]",building,
362e4036-f0fa-46bf-8326-561a3810145f,Sooke Computer Systems,2357 Sooke River Rd,48.393334,-123.700237,"[-123.70024871826172, 48.393333435058594, -123.70023345947266, 48.393341064453125]",d11ce114-dc12-43c0-a56b-cdc28dfe37b6,"[-123.70035552978516, 48.39324951171875, -123.7000732421875, 48.393428802490234]","[-123.70035552978516, 48.39324951171875, -123.7000732421875, 48.393428802490234]",building,
8713fa09-1584-4318-871e-ed96ff2c8566,Girl Guide Camp,2292 Sooke River Rd,48.39102785,-123.70263233,"[-123.70264434814453, 48.391021728515625, -123.70262908935547, 48.391029357910156]",,,"[-123.70264434814453, 48.391021728515625, -123.70262908935547, 48.391029357910156]",original_place,
6ca2dd80-cfdc-482e-b9f3-4108ad7876b6,AAA Horsemanship,2309 Sooke River Rd,48.39168,-123.7012,"[-123.70120239257812, 48.39167404174805, -123.70118713378906, 48.39168167114258]",,,"[-123.70120239257812, 48.39167404174805, -123.70118713378906, 48.39168167114258]",original_place,
a333f150-696f-4425-a60a-6afb783742d7,Sooke Soccer Club,2249 Sooke River Rd,48.38878696415827,-123.70066265641437,"[-123.70067596435547, 48.38878631591797, -123.7006607055664, 48.3887939453125]",,,"[-123.70067596435547, 48.38878631591797, -123.7006607055664, 48.3887939453125]",original_place,
8d06b0d1-a907-4250-86e9-26933f03ee5c,Sooke Horse Shoe Pitching Club,2307 Sooke River Rd #2249,48.38865236,-123.70123397,"[-123.70124816894531, 48.38864517211914, -123.70123291015625, 48.38865280151367]",,,"[-123.70124816894531, 48.38864517211914, -123.70123291015625, 48.38865280151367]",original_place,
b03c7558-0a8b-4c0a-bdf9-3c7226d6eb93,Fred Milne Park,2249 Sooke River Rd,48.38920129,-123.70121176,"[-123.70122528076172, 48.38919448852539, -123.70121002197266, 48.38920211791992]",438320cb-7eb0-47d5-9ce2-378ae398c82b,"[-123.7012939453125, 48.38916015625, -123.70106506347656, 48.38936996459961]","[-123.7012939453125, 48.38916015625, -123.70106506347656, 48.38936996459961]",building,
f3186eec-075f-464b-a365-b05e54f633c0,Teriyaki House,6250 Sooke Rd,48.38809212,-123.70049887,"[-123.70050048828125, 48.388092041015625, -123.70048522949219, 48.388099670410156]",264a84d6-1fd2-41bb-846b-722938db0796,"[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]","[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]",building,
e74665f1-fdcc-4c5c-9724-73bd568cac88,Sooke River Store,6250 Sooke Rd,48.38807573,-123.70048557,"[-123.70050048828125, 48.38806915283203, -123.70048522949219, 48.38807678222656]",264a84d6-1fd2-41bb-846b-722938db0796,"[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]","[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]",building,
98fb33ab-dd0b-4564-aa06-cef6e103a640,Sooke Sweet and Pop Shoppe,6250 Sooke Rd,48.38806887,-123.70047428,"[-123.70047760009766, 48.3880615234375, -123.7004623413086, 48.38806915283203]",264a84d6-1fd2-41bb-846b-722938db0796,"[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]","[-123.70061492919922, 48.38805389404297, -123.70023345947266, 48.388267517089844]",building,
f64855e2-81ed-40bd-a37b-4dba95ea0d3e,Juan De Fuca Seventh-Day Adventist Church,6251 Sooke Rd,48.38743495,-123.70004085,"[-123.70004272460938, 48.387428283691406, -123.70002746582031, 48.38743591308594]",,,"[-123.70004272460938, 48.387428283691406, -123.70002746582031, 48.38743591308594]",original_place,
e0885bd5-8e99-4fcc-b783-eb539dccd5e6,Mainline Landscape Supplies,6228 Sooke Rd,48.38856293034,-123.69813680649,"[-123.69815063476562, 48.3885612487793, -123.69813537597656, 48.38856887817383]",,,"[-123.69815063476562, 48.3885612487793, -123.69813537597656, 48.38856887817383]",original_place,
792e7bd1-b536-4f39-a79e-d334be66fc54,Youth For Sooke,6218 Sooke Rd,48.3879033,-123.697513,"[-123.69752502441406, 48.38789749145508, -123.697509765625, 48.38790512084961]",,,"[-123.69752502441406, 48.38789749145508, -123.697509765625, 48.38790512084961]",original_place,
81ad146e-cf63-48c3-be3b-1bceca1b7a92,Sooke Community Theatre,6218 Sooke Rd,48.38809636,-123.69622107,"[-123.69623565673828, 48.38809585571289, -123.69622039794922, 48.38810348510742]",,,"[-123.69623565673828, 48.38809585571289, -123.69622039794922, 48.38810348510742]",original_place,
d1f95448-4d4d-4156-b135-c66799ff59b9,Sooke Boxing Club,6221 Sooke Rd,48.3873889,-123.6966406,"[-123.6966552734375, 48.38738250732422, -123.69664001464844, 48.38739013671875]",,,"[-123.6966552734375, 48.38738250732422, -123.69664001464844, 48.38739013671875]",original_place,
950357fb-36f1-46cf-ac4d-c34c8685d802,Tim Hortons,6080 Sooke Rd,48.38801035,-123.6932881,"[-123.69329071044922, 48.388004302978516, -123.69327545166016, 48.38801193237305]",,,"[-123.69329071044922, 48.388004302978516, -123.69327545166016, 48.38801193237305]",original_place,
525e057b-fe97-45b5-b243-f70f8a546739,Petro-Canada,6080 Sooke Rd,48.38795699,-123.69323355,"[-123.6932373046875, 48.3879508972168, -123.69322204589844, 48.38795852661133]",,,"[-123.6932373046875, 48.3879508972168, -123.69322204589844, 48.38795852661133]",original_place,
f33df826-c3b9-4b7d-ae2b-65d9c45dcd5e,Butler Brothers Supplies Ltd,6228 Sooke Rd,48.390442338,-123.695282159,"[-123.69529724121094, 48.39044189453125, -123.69528198242188, 48.39044952392578]",,,"[-123.69529724121094, 48.39044189453125, -123.69528198242188, 48.39044952392578]",original_place,
663d3478-02ec-4c66-902f-cb452a304bf7,Sooke Auto Recycling,6228 Sooke Rd,48.38986772,-123.69746392,"[-123.69746398925781, 48.38986587524414, -123.69744873046875, 48.38987350463867]",,,"[-123.69746398925781, 48.38986587524414, -123.69744873046875, 48.38987350463867]",original_place,
fabfa8e6-ea1c-442e-80ec-1f07f4ad35fa,U-Haul Neighborhood Dealer,6228 Sooke Rd,48.38967,-123.697066,"[-123.69706726074219, 48.38966369628906, -123.69705200195312, 48.389671325683594]",,,"[-123.69706726074219, 48.38966369628906, -123.69705200195312, 48.389671325683594]",original_place,
9336f5bc-94d7-404a-b512-fbfee2e73884,Sooke Tools & Equipment Rental,6228 Sooke Rd,48.3899126,-123.6976941,"[-123.69770812988281, 48.38991165161133, -123.69769287109375, 48.38991928100586]",,,"[-123.69770812988281, 48.38991165161133, -123.69769287109375, 48.38991928100586]",original_place,
493a3a63-add3-4094-b0a8-1d8aa306a9fa,Stormin Norman's Paintball adventures,East Sooke RD (across from Charles Rd),48.38877669,-123.6845019,"[-123.68451690673828, 48.38877487182617, -123.68450164794922, 48.3887825012207]",86c91d77-17cb-4fe4-b843-2fc0058d78c1,"[-123.68450927734375, 48.38875198364258, -123.68440246582031, 48.3888053894043]","[-123.68450927734375, 48.38875198364258, -123.68440246582031, 48.3888053894043]",building,
934a9233-8c68-4fd5-a729-8b709c7d6e05,DDC Snanet Centre - Petro Can,,48.38781,-123.68898,"[-123.68898010253906, 48.38780975341797, -123.68896484375, 48.3878173828125]",,,"[-123.68898010253906, 48.38780975341797, -123.68896484375, 48.3878173828125]",original_place,
671051ea-8d4b-4998-a3ee-313ed6fc3436,Sooke Harbour Cemetery,,48.386891,-123.69082721,"[-123.69084167480469, 48.38689041137695, -123.69082641601562, 48.386898040771484]",,,"[-123.69084167480469, 48.38689041137695, -123.69082641601562, 48.386898040771484]",original_place,
160d4ed0-69cd-4e0d-b74f-983d798359b4,Saseenos Elementary,6066 Sooke Rd,48.38749113,-123.68794284,"[-123.68795776367188, 48.387489318847656, -123.68794250488281, 48.38749694824219]",,,"[-123.68795776367188, 48.387489318847656, -123.68794250488281, 48.38749694824219]",original_place,
933d322f-83f0-4cca-98ad-75a3e8524492,Kids Quest Day Care,6038 Sooke Rd,48.38733301,-123.68722567,"[-123.68724060058594, 48.387332916259766, -123.68722534179688, 48.3873405456543]",,,"[-123.68724060058594, 48.387332916259766, -123.68722534179688, 48.3873405456543]",original_place,
08a58270-efc5-473a-871b-e8213b2a4b4f,Jenkins Marine,2019 Kaltasin Rd,48.3840767,-123.68756576,"[-123.68756866455078, 48.38407516479492, -123.68755340576172, 48.38408279418945]",3d0a3dd0-a52b-4dd2-a462-5c211148041e,"[-123.68783569335938, 48.383968353271484, -123.68751525878906, 48.38422393798828]","[-123.68783569335938, 48.383968353271484, -123.68751525878906, 48.38422393798828]",building,
76d3f400-2434-44a7-a82e-000b3c6797b8,Billings Spit Beach House,Kaltasin Rd,48.382955,-123.689945,"[-123.68995666503906, 48.38295364379883, -123.68994140625, 48.38296127319336]",d4f3c4a0-a91e-477c-8b3b-e7b9e1e480be,"[-123.69013977050781, 48.3829345703125, -123.68988800048828, 48.383087158203125]","[-123.69013977050781, 48.3829345703125, -123.68988800048828, 48.383087158203125]",building,
823fdeff-8fe6-48de-a5de-ce1f4b32a490,Sage Piano Studio,"Main, 2009 Idlemore Road Unit 6, Floor, Rear",48.38274657,-123.69157025,"[-123.69158172607422, 48.38274002075195, -123.69156646728516, 48.382747650146484]",44713914-b96a-4f46-9dbd-75269c23b15e,"[-123.69166564941406, 48.38267517089844, -123.69139862060547, 48.382808685302734]","[-123.69166564941406, 48.38267517089844, -123.69139862060547, 48.382808685302734]",building,
4fcd1c41-1107-40f8-9620-ce9ca2235b39,Happy Carpet Cleaners,1998 Kaltasin Rd # 1,48.383183895035245,-123.68996584322284,"[-123.68997955322266, 48.383182525634766, -123.6899642944336, 48.3831901550293]",badb282e-88b2-415b-b358-9187a882d26b,"[-123.6900863647461, 48.38310623168945, -123.68986511230469, 48.38326644897461]","[-123.6900863647461, 48.38310623168945, -123.68986511230469, 48.38326644897461]",building,
b7598d1c-32b5-4d20-a906-729d8b9a14f4,Arden's Self Storage,2039 Idlemore Rd,48.38413215,-123.6914368,"[-123.69145202636719, 48.384124755859375, -123.69143676757812, 48.384132385253906]",,,"[-123.69145202636719, 48.384124755859375, -123.69143676757812, 48.384132385253906]",original_place,
68ac88fb-48e8-45fe-a66e-6682614b2d34,Sooke Montessori Jr Kindergarten,,48.38436998,-123.68920481,"[-123.68921661376953, 48.384368896484375, -123.68920135498047, 48.384376525878906]",,,"[-123.68921661376953, 48.384368896484375, -123.68920135498047, 48.384376525878906]",original_place,
4cd9d909-e84c-47a2-b62b-99237081f7a3,Thompson Glass,"Suite 112 – 2059 Kaltasin Rd.,",48.386262,-123.6879348,"[-123.68793487548828, 48.386260986328125, -123.68791961669922, 48.386268615722656]",,,"[-123.68793487548828, 48.386260986328125, -123.68791961669922, 48.386268615722656]",original_place,
dd0af051-02c4-4a2a-b454-0ba06569d9b7,Sooke Removal & Hauling,Lot 9- 2049 Idlemore Rd,48.3860979,-123.6908124,"[-123.69082641601562, 48.3860969543457, -123.69081115722656, 48.386104583740234]",,,"[-123.69082641601562, 48.3860969543457, -123.69081115722656, 48.386104583740234]",original_place,
da4176ad-eb61-4e38-bbab-ddee296702fd,Wenstob Timber Resources,2050 Idlemore Rd,48.38626924,-123.69242543,"[-123.69242858886719, 48.386268615722656, -123.69241333007812, 48.38627624511719]",,,"[-123.69242858886719, 48.386268615722656, -123.69241333007812, 48.38627624511719]",original_place,
32d54316-4260-4b3a-872b-274fbae1bc8f,Michael Uhthoff Custom Woodworking,2032 Idlemore Rd H,48.38460991,-123.69206635,"[-123.69207000732422, 48.38460922241211, -123.69205474853516, 48.38461685180664]",,,"[-123.69207000732422, 48.38460922241211, -123.69205474853516, 48.38461685180664]",original_place,
215874ba-e538-4ae3-82cc-865f5c3dbd8b,Oceans West Marine Fabrication,2036 Idlemore Rd,48.384199,-123.69191,"[-123.69192504882812, 48.38419723510742, -123.69190979003906, 48.38420486450195]",,,"[-123.69192504882812, 48.38419723510742, -123.69190979003906, 48.38420486450195]",original_place,
5e9c63ae-f79a-46dc-b68c-2755e7c8653c,Tail Waggin' Raw Dog Food,3043 George Ln,48.38452727,-123.6938186,"[-123.69383239746094, 48.384521484375, -123.69381713867188, 48.38452911376953]",,,"[-123.69383239746094, 48.384521484375, -123.69381713867188, 48.38452911376953]",original_place,
e8b4cb3f-5c4c-48ed-90de-c9c3c2c5c2f3,T'Sou-ke First Nation,"2154 Lazzar Rd Sooke Ir, BC Canada",48.38477894,-123.69747382,"[-123.6974868774414, 48.3847770690918, -123.69747161865234, 48.38478469848633]",,,"[-123.6974868774414, 48.3847770690918, -123.69747161865234, 48.38478469848633]",original_place,
742eca31-fb1b-4265-b787-02876f850819,Sumshathutlellum Preschool,2155 Lazzar Rd,48.3852615,-123.6967926,"[-123.69679260253906, 48.38525390625, -123.69677734375, 48.38526153564453]",63a1819b-4d8d-47de-b2c1-87a3492e857d,"[-123.69698333740234, 48.38518524169922, -123.6966781616211, 48.38539123535156]","[-123.69698333740234, 48.38518524169922, -123.6966781616211, 48.38539123535156]",building,
1ef4b1e9-6b26-4ab3-aef7-0be56a9f0419,DHD Truck & Auto Repair Services,2024 Idlemore Rd,48.383977,-123.692605,"[-123.69261932373047, 48.383975982666016, -123.6926040649414, 48.38398361206055]",,,"[-123.69261932373047, 48.383975982666016, -123.6926040649414, 48.38398361206055]",original_place,
c5e3008c-4c86-4d00-a6c1-79addf0ecb07,Sooke Moving and Storage,2018 Idlemore Rd,48.38358268,-123.69215214,"[-123.69215393066406, 48.383575439453125, -123.692138671875, 48.383583068847656]",,,"[-123.69215393066406, 48.383575439453125, -123.692138671875, 48.383583068847656]",original_place,
bb4dabfe-7d5c-4439-a10a-776f45e8e161,Billings Point,,48.37890581544009,-123.69120686076866,"[-123.69120788574219, 48.37889862060547, -123.69119262695312, 48.37890625]",,,"[-123.69120788574219, 48.37889862060547, -123.69119262695312, 48.37890625]",original_place,
94d0bfc0-545b-420f-abd9-e44789f33dce,Kaltasin Beachouse Farmstay,1911 Kaltasin Rd,48.37939,-123.69141,"[-123.69142150878906, 48.3793830871582, -123.69140625, 48.379390716552734]",,,"[-123.69142150878906, 48.3793830871582, -123.69140625, 48.379390716552734]",original_place,
2b1b7b58-67df-4c17-bdd8-c6aa55fc1598,Blue Raven Gallery,1971 Kaltasin Rd,48.381806,-123.688722,"[-123.68873596191406, 48.381805419921875, -123.688720703125, 48.381813049316406]",6e49378f-7e3c-4049-998c-79096cf7f0f8,"[-123.68881225585938, 48.3817253112793, -123.68858337402344, 48.381927490234375]","[-123.68881225585938, 48.3817253112793, -123.68858337402344, 48.381927490234375]",building,
e7b240a7-6f48-4422-8da7-e731c0f14743,Western Island Tree Service Ltd.,5697 Sooke Rd.,48.3900335,-123.6675934,"[-123.66759490966797, 48.3900260925293, -123.6675796508789, 48.39003372192383]",,,"[-123.66759490966797, 48.3900260925293, -123.6675796508789, 48.39003372192383]",original_place,
f81d85b1-c4b4-47ea-be50-2e1f812d3bfb,Sunny Shores Resort and Marina,5621 Sooke Rd,48.3902651,-123.664465,"[-123.66446685791016, 48.3902587890625, -123.6644515991211, 48.39026641845703]",,,"[-123.66446685791016, 48.3902587890625, -123.6644515991211, 48.39026641845703]",original_place,
9f284e3d-398b-417f-adc3-d1d368e61d7b,Sooke Fire Hall No. 2,2011 Goodridge Rd,48.39077741,-123.66329334,"[-123.6633071899414, 48.390769958496094, -123.66329193115234, 48.390777587890625]",,,"[-123.6633071899414, 48.390769958496094, -123.66329193115234, 48.390777587890625]",original_place,
2a740b43-919e-413e-809a-cc1bbd1e57a4,E-Fish-Ent Fish Co,1941 Goodridge Rd,48.389582,-123.662551,"[-123.66255187988281, 48.38957595825195, -123.66253662109375, 48.389583587646484]",2cfb5051-907e-4929-aea3-c2d0b597384b,"[-123.66263580322266, 48.38947677612305, -123.66217803955078, 48.38971710205078]","[-123.66263580322266, 48.38947677612305, -123.66217803955078, 48.38971710205078]",building,
3bc10858-8e55-467b-b6e9-bf3995bec562,Goodridge Peninsula,,48.38784,-123.65679,"[-123.65679168701172, 48.38783264160156, -123.65677642822266, 48.387840270996094]",,,"[-123.65679168701172, 48.38783264160156, -123.65677642822266, 48.387840270996094]",original_place,
225ca971-7e50-4587-8a42-d3d53db71f7a,Westcoast Adventure College,5449 Sooke Rd,48.39401091,-123.65577231,"[-123.6557846069336, 48.394004821777344, -123.65576934814453, 48.394012451171875]",,,"[-123.6557846069336, 48.394004821777344, -123.65576934814453, 48.394012451171875]",original_place,
d691a2eb-0d06-4d73-b572-dd81ccc38623,Stickleback Oceanfront Cider & Taphouse,5449 Sooke Rd,48.39405777,-123.65573471,"[-123.65574645996094, 48.39405059814453, -123.65573120117188, 48.39405822753906]",,,"[-123.65574645996094, 48.39405059814453, -123.65573120117188, 48.39405822753906]",original_place,
ba02615f-e369-4438-b098-40d429890902,Rush Adventures Inc,5449 Sooke Rd,48.39405387,-123.65552278,"[-123.65552520751953, 48.394046783447266, -123.65550994873047, 48.3940544128418]",,,"[-123.65552520751953, 48.394046783447266, -123.65550994873047, 48.3940544128418]",original_place,
bc1b7bf7-6def-489c-8768-607ac4d86944,Vancouver Island Lodge,5455 Sooke Rd,48.39353437,-123.65606676,"[-123.65606689453125, 48.39352798461914, -123.65605163574219, 48.39353561401367]",,,"[-123.65606689453125, 48.39352798461914, -123.65605163574219, 48.39353561401367]",original_place,
f517aecb-be1b-4b44-a92f-958177e8e20a,Cherry Lane Equine,5480 Sooke Rd,48.39471215,-123.65781279,"[-123.6578140258789, 48.394710540771484, -123.65779876708984, 48.394718170166016]",,,"[-123.6578140258789, 48.394710540771484, -123.65779876708984, 48.394718170166016]",original_place,
aac746ff-2017-4841-86df-c2d9fac3763b,Saseenos Veterinary Services,5490 Sooke Rd,48.39444427,-123.65813798,"[-123.65814971923828, 48.39444351196289, -123.65813446044922, 48.39445114135742]",,,"[-123.65814971923828, 48.39444351196289, -123.65813446044922, 48.39445114135742]",original_place,
4e9c880a-7e59-4fea-aaf3-725edd96450c,Daniel's Market,5529 Sooke Rd,48.39321604,-123.65980547,"[-123.65982055664062, 48.39321517944336, -123.65980529785156, 48.39322280883789]",,,"[-123.65982055664062, 48.39321517944336, -123.65980529785156, 48.39322280883789]",original_place,
972d549b-6d44-4652-a5f3-3f50aeef60e2,Localcoin Bitcoin ATM - Daniel's Market - Sooke Esso,5529 Sooke Rd,48.393181145727596,-123.65966659201337,"[-123.65966796875, 48.39318084716797, -123.65965270996094, 48.3931884765625]",73d279d3-1b00-48d5-8354-464e95e9f98e,"[-123.65989685058594, 48.393043518066406, -123.65950775146484, 48.393272399902344]","[-123.65989685058594, 48.393043518066406, -123.65950775146484, 48.393272399902344]",building,
912ae5e8-2128-4dd8-93ee-313d8f7a88d4,Esso,5529 Sooke Rd,48.393337792139675,-123.65968884192895,"[-123.6596908569336, 48.39333724975586, -123.65967559814453, 48.39334487915039]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
d38fca85-36a5-4aae-9d3b-8aea8de9532f,Yateman Automotive,5529 Sooke Rd,48.39335,-123.65968,"[-123.65968322753906, 48.393348693847656, -123.65966796875, 48.39335632324219]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
ad7e9d43-0acf-4a1a-a5e3-b5e2cb4b3d1a,Shell,5529 Sooke Rd,48.39335799,-123.65974065,"[-123.65974426269531, 48.39335632324219, -123.65972900390625, 48.39336395263672]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
446a3845-3b57-4dff-8056-866c51d39d17,Sooke Oceanside Brewery,5871-A Sooke Rd,48.39335847711746,-123.6597706835928,"[-123.65978240966797, 48.39335250854492, -123.6597671508789, 48.39336013793945]",,,"[-123.65978240966797, 48.39335250854492, -123.6597671508789, 48.39336013793945]",original_place,
f7b1879a-5589-4dbc-a404-f2ab69d4eaf7,Chevron - Gas Station,5529 Sooke Road,48.393378,-123.659762,"[-123.65977478027344, 48.39337158203125, -123.65975952148438, 48.39337921142578]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
bd02b3bb-1773-4ae4-adb4-44386d7c3833,Unbranded - Convenience Store,5529 Sooke Road,48.393378,-123.659762,"[-123.65977478027344, 48.39337158203125, -123.65975952148438, 48.39337921142578]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
fe8debf6-3be3-4a3f-9860-9c31dc788b83,Convenience Store,5529 Sooke Road,48.393378,-123.659762,"[-123.65977478027344, 48.39337158203125, -123.65975952148438, 48.39337921142578]",1193e811-7a0e-489b-9093-798f944c822f,"[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]","[-123.65979766845703, 48.393280029296875, -123.65961456298828, 48.39342498779297]",building,
f41d473e-cff7-4275-95f5-653768f4c688,Drivers Welding,5536 Sooke Rd,48.39366669,-123.6607042,"[-123.66070556640625, 48.3936653137207, -123.66069030761719, 48.393672943115234]",,,"[-123.66070556640625, 48.3936653137207, -123.66069030761719, 48.393672943115234]",original_place,
59c4d8bf-b999-4f6e-8176-3f17969f8295,The National Trust for Land and Culture - BC Society,2190 Harbourview Rd,48.393915,-123.668619,"[-123.66863250732422, 48.39391326904297, -123.66861724853516, 48.3939208984375]",,,"[-123.66863250732422, 48.39391326904297, -123.66861724853516, 48.3939208984375]",original_place,
0a31ca14-ebe0-4aa1-8c1b-5c69dcf2078d,The Doggy Lounge,5796 Woodlands Rd,48.39108109,-123.67601132,"[-123.676025390625, 48.391075134277344, -123.67601013183594, 48.391082763671875]",,,"[-123.676025390625, 48.391075134277344, -123.67601013183594, 48.391082763671875]",original_place,
6493e788-7710-4935-852a-b7eb40e65365,Laughing duck farm,5709 Woodlands Rd,48.392113,-123.671016,"[-123.67102813720703, 48.392112731933594, -123.67101287841797, 48.392120361328125]",1b89eced-3386-48cb-a225-080bc3813e48,"[-123.67107391357422, 48.39204788208008, -123.67093658447266, 48.39213180541992]","[-123.67107391357422, 48.39204788208008, -123.67093658447266, 48.39213180541992]",building,
33e770b7-ee56-4264-a627-b18f8f32ef4a,Oh My Darlin' Flowers and Finds,5705 Sooke Rd,48.39033955,-123.66934358,"[-123.66935729980469, 48.39033889770508, -123.66934204101562, 48.39034652709961]",,,"[-123.66935729980469, 48.39033889770508, -123.66934204101562, 48.39034652709961]",original_place,
c00714e7-c838-469d-a4b1-697bd5eeb744,Island Shiners Distillery,5723 Sooke Rd,48.39073,-123.67097,"[-123.67098236083984, 48.390724182128906, -123.67096710205078, 48.39073181152344]",,,"[-123.67098236083984, 48.390724182128906, -123.67096710205078, 48.39073181152344]",original_place,
